"CSC NAME","DATE","CALL START","CALL END","DURATION","OUTCOME","EMAIL","LANGUAGE","NOTES","CATEGORY & TARGET AUDIENCE","FACILITY","ADDRESS","INDUSTRY","ATTEMPT #","IS FOLLOW-UP NEEDED / RECOMMENDED?","IF YES, BY WHAT DATE SHOULD FOLLOW-UP BE CONDUCTED?","Were materials emailed after the call?","If Yes, Please describe","PHONE","CITY OR ZIP"
"Lilia Miranda","7/22/2021",11:34:00,11:35:00,"0:01","No answer; left voicemail","lspiegel@dths.org","ENGLISH","summer break","EDUCATIONAL: Young Adults","Ncjhs","22622 Vanowen St","Private Senior High School",NA,NA,NA,NA,NA,"8183480048","91307"
"Lilia Miranda","7/22/2021",11:40:00,11:41:00,"0:01","No answer; left voicemail","michelle.diaz@ccpoa.org","ENGLISH",NA,"CORPORATION: Employees","Ccpoa","755 Riverpoint Dr","Labor Union",NA,NA,NA,NA,NA,"9163726060","95605"
"Lilia Miranda","7/22/2021",11:45:00,11:48:00,"0:03","Spoke with someone; they're not interested","lantzsec@lantzsecurity.com","ENGLISH",NA,"CORPORATION: Employees","Lantz Security Systems Inc","101 N Westlake Blvd","Security Guard Service",NA,NA,NA,NA,NA,"8054965775","91362"
"Lilia Miranda","7/22/2021",11:50:00,11:52:00,"0:02","No answer; left voicemail","cgalaz@wsdk8.us","ENGLISH","summer break","EDUCATIONAL: Young Adults","Westminster School District","14121 Cedarwood St","Public Elementary School",NA,NA,NA,NA,NA,"7148947344","92683"
"Lilia Miranda","7/22/2021",11:55:00,11:57:00,"0:02","No answer; left voicemail",NA,"ENGLISH","summer break","EDUCATIONAL: Children","Learn","7200 Greenleaf Ave","Individual And Family Services",NA,NA,NA,NA,NA,"5629450150","90602"
"Lilia Miranda","7/22/2021",11:58:00,12:01:00,"0:03","Spoke with someone; they're not interested","mgoor@wscuc.org","ENGLISH","summer break","EDUCATIONAL: Young Adults","Whittier College","P O Box 634","College, Except Junior",NA,NA,NA,NA,NA,"5629074200","90608"
"Lilia Miranda","7/26/2021",09:50:00,09:53:00,"0:03","Spoke with someone; they're interested",NA,"ENGLISH",NA,"SMALL BUSINESS: Customers","Eq Technologic Inc","600 Anton Blvd","Business Oriented Computer Software",NA,NA,NA,NA,NA,"2158919010","92626"
"Lilia Miranda","7/26/2021",09:56:00,09:57:00,"0:01","No answer; did not leave voicemail","bereniz.torres@oceania-inc.com","ENGLISH",NA,"SMALL BUSINESS: Customers","Stanford Advanced Materials","23661 Birtcher Dr","Titanium And Titanium Alloy Bars, Sheets, Strip, Etc.",NA,NA,NA,NA,NA,"9494078904","92630"
"Lilia Miranda","7/26/2021",10:03:00,10:06:00,"0:03","Spoke with someone; they're not interested","ahuke@approvednetworks.com","ENGLISH",NA,NA,"Approved Optics","6 Orchard Ste 150","Art Goods: Plaster Of Paris, Papier Mache, And Scagliola",NA,NA,NA,NA,NA,"8005909535","92630"
"Lilia Miranda","7/26/2021",10:09:00,10:12:00,"0:03","Spoke with someone; they're not interested","hr@camincusa.com","ENGLISH",NA,NA,"Camisasca Automotive Mfg Inc","20352 Hermana Cir","Automobile License Tags, Stamped Metal",NA,NA,NA,NA,NA,"9494520195","92630"
"Lilia Miranda","7/26/2021",10:18:00,10:20:00,"0:02","No answer; left voicemail",NA,"ENGLISH",NA,NA,"Schroeder Elementary School","15151 Columbia Ln","Public Elementary School",NA,NA,NA,NA,NA,"7148947268","92647"
"Lilia Miranda","7/26/2021",10:23:00,10:25:00,"0:02","No answer; left voicemail","hr@statco-dsi.com","ENGLISH",NA,"SMALL BUSINESS: Customers","Interstate Mnroe Mchy Sups Div","7595 Reynolds Cir","Processing And Packaging Equipment",NA,NA,NA,NA,NA,"7143756300","92647"
"Lilia Miranda","7/26/2021",10:27:00,10:33:00,"0:06","Spoke with someone; they're interested","hunningtonbeach@comfortkeepers.com","ENGLISH",NA,"SMALL BUSINESS: Customers","Comfort Keepers 608","18351 Beach Blvd Ste H","Home Health Care Services",NA,NA,NA,NA,NA,"7148463535","92648"
"Lilia Miranda","7/26/2021",10:38:00,10:40:00,"0:02","No answer; did not leave voicemail","8452787878","ENGLISH",NA,"CORPORATION: Employees","Dairy Conveyor Corp","15212 Connector Ln","Conveyors And Conveying Equipment",NA,NA,NA,NA,NA,"7148910883","92649"
"Lilia Miranda","7/26/2021",10:42:00,10:44:00,"0:02","No answer; left voicemail","call me back they said","ENGLISH",NA,"SMALL BUSINESS: Customers","Certapro Of Huntington Beach","15605 Graham St","Commercial Painting",NA,NA,NA,NA,NA,"7148407142","92649"
"Lilia Miranda","7/26/2021",10:49:00,10:52:00,"0:03","No answer; did not leave voicemail","District@etwd.com","ENGLISH",NA,"CORPORATION: Employees","El Toro Wtr Dst Pub Fclties Co","24251 Los Alisos Blvd","Water Supply",NA,NA,NA,NA,NA,"9498377050","92630"
"Lilia Miranda","7/26/2021",10:54:00,10:57:00,"0:03","Spoke with someone; they're not interested","business@consumerbrands.com","ENGLISH",NA,"CORPORATION: Employees","Consumer Brands LLC","65 Enterprise","Computer Software Development",NA,NA,NA,NA,NA,"9493561300","92656"
"Lilia Miranda","7/26/2021",11:02:00,11:04:00,"0:02","No answer; left voicemail","help@gozoek.com","ENGLISH",NA,"CORPORATION: Employees","Zoek","65 Enterprise Ste 335","Marketing Consulting Services",NA,NA,NA,NA,NA,"8887379635","92656"
"Lilia Miranda","7/26/2021",11:10:00,11:13:00,"0:03","Spoke with someone; they're not interested","service@bn.com","ENGLISH",NA,"CORPORATION: Employees","Barnes & Noble","26751 Aliso Creek Rd","Book Stores",NA,NA,NA,NA,NA,"9493628027","92656"
"Lilia Miranda","7/26/2021",11:16:00,11:18:00,"0:02","No answer; did not leave voicemail","HumanResources@onsitedental.com","ENGLISH",NA,"CORPORATION: Employees","Onsite Dental LLC","85 Argonaut Ste 220","Dental Clinic",NA,NA,NA,NA,NA,"8884112290","92656"
"Lilia Miranda","7/26/2021",11:21:00,11:24:00,"0:03","Spoke with someone; they're not interested","Customerservice@ju-jube.com","ENGLISH",NA,"SMALL BUSINESS: Customers","Jujube","35 Argonaut Ste B2","Bags And Containers, Except Sleeping Bags: Textile",NA,NA,NA,NA,NA,"8772585823","92656"
"Lilia Miranda","7/26/2021",11:42:00,11:45:00,"0:03","No answer; did not leave voicemail","kking@soka.edu","ENGLISH",NA,"EDUCATIONAL: Young Adults","Soka University Of America","1 University Dr","University",NA,NA,NA,NA,NA,"9494804000","92656"
"Lilia Miranda","7/26/2021",09:50:00,09:53:00,"0:03","Spoke with someone; they're interested","qualitycare@akuahealth.com","ENGLISH",NA,"HEALTHCARE: In-Patient","Akua Mind & Body","20271 SW Birch St Ste 200","Drug Addiction Rehabilitation Hospital",NA,NA,NA,NA,NA,"9497772283","92660"
"Lilia Miranda","7/26/2021",09:56:00,09:57:00,"0:01","No answer; did not leave voicemail","info@gorentals.com","ENGLISH",NA,"CORPORATION: Employees","Go Rent-A-Van","4320 Campus Dr","Rent-A-Car Service",NA,NA,NA,NA,NA,"8004648267","92660"
"Lilia Miranda","7/26/2021",10:03:00,10:06:00,"0:03","Spoke with someone; they're not interested","concierge@hheandy.com","ENGLISH",NA,"CORPORATION: Employees","Hhendyassociates","4770 Campus Dr Ste 100","Interior Decorating",NA,NA,NA,NA,NA,"9498513080","92660"
"Lilia Miranda","7/26/2021",10:09:00,10:12:00,"0:03","Spoke with someone; they're not interested","kenyata.montes@cisoshare.com","ENGLISH",NA,"CORPORATION: Employees","Cisoshare","1319 Calle Avanzado","Security Systems Services",NA,NA,NA,NA,NA,"8002033817","92673"
"Lilia Miranda","7/26/2021",10:18:00,10:20:00,"0:02","No answer; left voicemail","rachael.barnes@silverado.com","ENGLISH",NA,"HEALTHCARE: Out-Patient","San Juan Cpstrano Mmory Care C","30311 Camino Capistrano","Skilled Nursing Care Facilities",NA,NA,NA,NA,NA,"9499880921","92675"
"Lilia Miranda","7/26/2021",10:23:00,10:25:00,"0:02","No answer; left voicemail","shane@verteranservices.com","ENGLISH",NA,"HEALTHCARE: Out-Patient","Hope by Sea Inc","33171 Paseo Cerveza","Substance Abuse Clinics (outpatient)",NA,NA,NA,NA,NA,"9492182690","92675"
"Lilia Miranda","7/26/2021",10:27:00,10:33:00,"0:06","Spoke with someone; they're interested","capa@ocfa.org","ENGLISH",NA,"NON-PROFIT: Community Members","Fire Dept- Station 5","23600 Pacific Island Dr","Fire Department, Not Including Volunteer",NA,NA,NA,NA,NA,"9492493085","92677"
"Lilia Miranda","7/26/2021",10:38:00,10:40:00,"0:02","No answer; did not leave voicemail",NA,"ENGLISH",NA,"HEALTHCARE: Out-Patient","Stanley Healthcare Center","14102 Springdale St","Convalescent Home",NA,NA,NA,NA,NA,"7148930026","92683"
"Lilia Miranda","7/26/2021",10:42:00,10:44:00,"0:02","No answer; left voicemail","artsupplywarehouse.com","ENGLISH",NA,"SMALL BUSINESS: Customers","Art Supply Warehouse","6672 Westminster Blvd","Artists' Supplies And Materials",NA,NA,NA,NA,NA,"7148913626","92683"
"Lilia Miranda","7/26/2021",10:49:00,10:52:00,"0:03","No answer; did not leave voicemail","employment@joeverdy.com","ENGLISH",NA,"CORPORATION: Employees","Joe Verdy Group","27125 Calle Arroyo","Business Consulting, Nec",NA,NA,NA,NA,NA,"9494893780","92675"
"Lilia Miranda","7/26/2021",10:54:00,10:57:00,"0:03","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"CORPORATION: Employees","Qalo Holdings LLC","3011 S Croddy Way","Apparel Accessories",NA,NA,NA,NA,NA,"9492312189","92704"
"Lilia Miranda","7/26/2021",11:02:00,11:04:00,"0:02","No answer; left voicemail",NA,"ENGLISH",NA,"SMALL BUSINESS: Customers","Orange County Museum Of Art","1661 W Sunflower Ave A1","Museum",NA,NA,NA,NA,NA,"9497591122","92704"
"Lilia Miranda","7/26/2021",11:10:00,11:13:00,"0:03","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"SMALL BUSINESS: Customers","High End Seating Solutions LLC","1919 E Occidental St","Saddles And Seat Posts, Motorcycle And Bicycle",NA,NA,NA,NA,NA,"7142590177","92705"
"Lilia Miranda","7/26/2021",11:16:00,11:18:00,"0:02","No answer; did not leave voicemail","cschneider@axiommaterials.com","ENGLISH",NA,NA,"Axiom Materials Inc","2320 Pullman St","Epoxy Adhesives",NA,NA,NA,NA,NA,"9496234400","92705"
"Lilia Miranda","7/26/2021",11:21:00,11:24:00,"0:03","Spoke with someone; they're not interested","smartin@ochca.com","ENGLISH",NA,"CORPORATION: Employees","Environmental Health","1241 E Dyer Rd Ste 120","Air, Water, And Solid Waste Management, County Government",NA,NA,NA,NA,NA,"7144336000","92705"
"Lilia Miranda","7/26/2021",11:42:00,11:45:00,"0:03","No answer; did not leave voicemail","beth@blindsquirrelgames.com","ENGLISH",NA,"SMALL BUSINESS: Customers","Blind Squirrel Games Inc","1251 E Dyer Rd Ste 200","Home Entertainment Computer Software",NA,NA,NA,NA,NA,"7144600860","92705"
"Lilia Miranda","7/26/2021",11:50:00,11:51:00,"0:01","Spoke with someone; they're not interested","mariar@unitedbiologics.com","ENGLISH",NA,"SMALL BUSINESS: Customers","United Biologics Inc","2871 Pullman St","Medical And Dental Assistant School",NA,NA,NA,NA,NA,"9493457490","92705"
"Lilia Miranda","7/26/2021",23:54:00,23:56:00,"0:02","No answer; left voicemail","clientrelations@phxgis.com","ENGLISH",NA,"SMALL BUSINESS: Customers","Phoenix Group Info Systems","2677 N Main St Ste 440","Data Processing Service",NA,NA,NA,NA,NA,"7144607200","92705"
"Lilia Miranda","7/26/2021",11:59:00,12:01:00,"0:02","No answer; left voicemail","sara.barthel@ronbluecpa.com","ENGLISH",NA,"SMALL BUSINESS: Customers","Ronald Blue Trust","1551 N Tustin Ave # 1000","Investment Advisory Service",NA,NA,NA,NA,NA,"7145430500","92705"
"Lilia Miranda","7/27/2021",08:38:00,08:38:00,"0:00","No answer; did not leave voicemail","info@oltmans.com","ENGLISH",NA,"CORPORATION: Employees","Oltmans Construction Co","P O Box 985","Industrial Buildings, New Construction, Nec",NA,NA,NA,NA,NA,"5629484242","90608"
"Lilia Miranda","7/27/2021",08:40:00,08:41:00,"0:01","No answer; left voicemail","website: scholarshipschools/.org","ENGLISH",NA,"EDUCATIONAL: Children","Scholarship Prep","1010 W 17th St","Elementary And Secondary Schools",NA,NA,NA,NA,NA,"9517035032","92706"
"Lilia Miranda","7/27/2021",09:15:00,09:18:00,"0:03","Spoke with someone; they're not interested","hr@mywirelessgroup.com","ENGLISH",NA,"CORPORATION: Employees","My Wireless","1600 N Broadway Ste 900","Voice Telephone Communications",NA,NA,NA,NA,NA,"6269120600","92706"
"Lilia Miranda","7/27/2021",09:18:00,09:22:00,"0:04","No answer; left voicemail","maryann.eche@usa.genesiscare.com","ENGLISH",NA,"HEALTHCARE: Out-Patient","Genesiscare USA Cal A Med Corp","11190 Warner Ave Ste 115","Oncologist",NA,NA,NA,NA,NA,"7142100140","92708"
"Lilia Miranda","7/27/2021",09:22:00,09:24:00,"0:02","No answer; left voicemail","terrim@tustincadillac.com","ENGLISH",NA,"CORPORATION: Employees","Tustin Cadillac","50 Auto Center Dr","Automobiles, New And Used",NA,NA,NA,NA,NA,"7147342400","92782"
"Lilia Miranda","7/27/2021",09:24:00,09:25:00,"0:01","No answer; did not leave voicemail","info@mealsonwheelsoc.org (emailed at 9:19 am)","ENGLISH",NA,"NON-PROFIT: Community Members","Anaheim Vip Adult Day Hlth Car","1200 N Knollwood Cir","Senior Citizens' Center Or Association",NA,NA,NA,NA,NA,"7142200224","92801"
"Lilia Miranda","7/27/2021",09:25:00,09:29:00,"0:04","Spoke with someone; they're not interested","fulfillment@ymca.net (emailed at 10:21 am)","ENGLISH",NA,"CORPORATION: Employees","Anaheim Family Ymca","240 S Euclid St","Youth Organizations",NA,NA,NA,NA,NA,"7146359622","92802"
"Lilia Miranda","7/27/2021",09:29:00,09:31:00,"0:02","No answer; did not leave voicemail","fulfillment@ymca.net (emailed at 10:21 am)","ENGLISH",NA,"CORPORATION: Employees","Pearson Park Pool","400 N Harbor Blvd","Recreation Center",NA,NA,NA,NA,NA,"7146353751","92805"
"Lilia Miranda","7/27/2021",09:31:00,09:32:00,"0:01","Spoke with someone; they're not interested","brenda@walkerwindows.com","ENGLISH",NA,"CORPORATION: Employees","Walker Windows","1210 N Kraemer Blvd","Door And Window Products",NA,NA,NA,NA,NA,"7149380155","92806"
"Lilia Miranda","7/27/2021",09:32:00,09:34:00,"0:02","No answer; left voicemail","ykim@foreseesonusa.com","ENGLISH",NA,"CORPORATION: Employees","Wide USA Corporation","2210 E Winston Rd","Computer Terminals, Monitors And Components",NA,NA,NA,NA,NA,"7143000540","92806"
"Lilia Miranda","7/27/2021",09:46:00,09:47:00,"0:01","No answer; did not leave voicemail","candise@ironwoodelectric.com","ENGLISH",NA,"CORPORATION: Employees","Ironwood Electric Inc","1239 N Tustin Ave","Electrical Equipment And Supplies, Nec",NA,NA,NA,NA,NA,"7146302350","92807"
"Lilia Miranda","7/27/2021",09:51:00,09:54:00,"0:03","Spoke with someone; they're not interested","amy@usdemolition.com","ENGLISH",NA,"CORPORATION: Employees","US Demolition Inc","4510 E Eisenhower Cir","Demolition, Buildings And Other Structures",NA,NA,NA,NA,NA,"7146959026","92807"
"Lilia Miranda","7/27/2021",10:01:00,10:03:00,"0:02","No answer; left voicemail","larnold@spanomatic.com","ENGLISH",NA,NA,"Span-O-Matic Inc","825 Columbia St","Sheet Metalwork",NA,NA,NA,NA,NA,"7142564700","92821"
"Lilia Miranda","7/27/2021",10:08:00,10:11:00,"0:03","Spoke with someone; they're not interested","hr@fei-zyfer.com","ENGLISH",NA,"CORPORATION: Employees","Fei-Zyfer Inc","7321 Lincoln Way","Television Broadcasting And Communications Equipment",NA,NA,NA,NA,NA,"7149334000","92841"
"Lilia Miranda","7/27/2021",10:13:00,10:15:00,"0:02","Spoke with someone; they're not interested","rvasquez@rjdaum.com","ENGLISH",NA,"CORPORATION: Employees","R J Daum Construction Co","11581 Monarch St","Hospital Construction",NA,NA,NA,NA,NA,"7148944300","92841"
"Lilia Miranda","7/27/2021",10:20:00,10:23:00,"0:03","No answer; left voicemail","murdy@ggusd.us","ENGLISH",NA,"EDUCATIONAL: Children","John Murdy Elementary School","14851 Donegal Dr","Public Elementary School",NA,NA,NA,NA,NA,"7146636405","92844"
"Lilia Miranda","7/27/2021",10:26:00,10:29:00,"0:03","Spoke with someone; they're not interested","info@globalmonitoringinc.com","ENGLISH",NA,"CORPORATION: Employees","Global Monitoring Inc","12832 Valley View St # 107","Neurologist",NA,NA,NA,NA,NA,"7149799000","92845"
"Lilia Miranda","7/27/2021",10:31:00,10:34:00,"0:03","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"SMALL BUSINESS: Customers","Raceline Wheels","12300 Edison Way","Automotive Tires",NA,NA,NA,NA,NA,"7148934160","92841"
"Lilia Miranda","7/27/2021",10:36:00,10:39:00,"0:03","No answer; left voicemail","support@lcptracker.com","ENGLISH",NA,"CORPORATION: Employees","Lcptracker Inc","117 E Chapman Ave","Business Oriented Computer Software",NA,NA,NA,NA,NA,"7146690052","92866"
"Lilia Miranda","7/27/2021",10:40:00,10:42:00,"0:02","Spoke with someone; they're not interested","info@dencofamily.com","ENGLISH",NA,"CORPORATION: Employees","Dennys","1360 Hamner Ave","Restaurant, Family: Chain",NA,NA,NA,NA,NA,"9518987678","92860"
"Lilia Miranda","7/27/2021",11:12:00,11:14:00,"0:02","Spoke with someone; they're not interested","info@cleatech.com","ENGLISH",NA,"CORPORATION: Employees","Cleatech LLC","2106 N Glassell St","Laboratory Apparatus And Furniture",NA,NA,NA,NA,NA,"7147546668","92865"
"Lilia Miranda","7/27/2021",11:17:00,11:19:00,"0:02","No answer; left voicemail","bishop@bishopinc.net","ENGLISH",NA,"SMALL BUSINESS: Customers","Mikes Business Card","1429 W Collins Ave","Roofing Contractor",NA,NA,NA,NA,NA,"7146281208","92867"
"Lilia Miranda","7/27/2021",11:29:00,11:30:00,"0:01","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"EDUCATIONAL: Young Adults","Santiago Canyon College","8045 E Chapman Ave","Junior College",NA,NA,NA,NA,NA,"7144807350","92869"
"Lilia Miranda","7/27/2021",11:42:00,11:45:00,"0:03","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"CORPORATION: Employees","Gilbert Group","7714 E Knollwood Dr Fl 2","Real Estate Brokers And Agents",NA,NA,NA,NA,NA,"7142892900","92869"
"Lilia Miranda","7/27/2021",11:45:00,11:48:00,"0:03","No answer; left voicemail",NA,"ENGLISH",NA,"CORPORATION: Employees","Extreme Recycling Inc","1980 Petra Ln Ste A","Individual And Family Services",NA,NA,NA,NA,NA,"7148547255","92870"
"Lilia Miranda","7/27/2021",11:48:00,11:51:00,"0:03","Spoke with someone; they're not interested",NA,"ENGLISH",NA,"CORPORATION: Employees","Jkp Inc","708 Richfield Rd","Wood Floor Installation And Refinishing",NA,NA,NA,NA,NA,"8005005739","92870"
"Lilia Miranda","7/27/2021",11:51:00,11:53:00,"0:02","No answer; did not leave voicemail",NA,"ENGLISH",NA,"SMALL BUSINESS: Customers","Penske","2280 Wardlow Cir Ste 140","Truck Rental And Leasing, No Drivers",NA,NA,NA,NA,NA,"9512842140","92878"
"Lilia Miranda","7/27/2021",11:53:00,11:56:00,"0:03","No answer; left voicemail","alison@jmstitt.com","ENGLISH",NA,"SMALL BUSINESS: Customers","Jm Stitt Construction Inc","3165 Palisades Dr","Commercial And Office Building, New Construction",NA,NA,NA,NA,NA,"9512713440","92878"
"Lilia Miranda","7/27/2021",11:56:00,11:58:00,"0:02","No answer; left voicemail","aramirez@portraitconstruction.com","ENGLISH",NA,"SMALL BUSINESS: Customers","Portrait Construction Inc","265 N Joy St Ste 200","Apartment Building Construction",NA,NA,NA,NA,NA,"9515208898","92879"
"Lilia Miranda","7/27/2021",11:58:00,12:02:00,"0:04","No answer; left voicemail","lisa@amrapur.com","ENGLISH",NA,"SMALL BUSINESS: Customers","Colonial Home Textiles","1560 E 6th St Ste 101","Linen Fabrics",NA,NA,NA,NA,NA,"7148938808","92879"
"Lilia Miranda","7/27/2021",12:02:00,12:04:00,"0:02","No answer; left voicemail","Cooper Rhodes crhodes@visionwheel.com","ENGLISH",NA,"SMALL BUSINESS: Customers","Vision Wheel Inc","1470 E 6th St","Automotive Tires",NA,NA,NA,NA,NA,"9094849888","92879"
"Lilia Miranda","7/27/2021",12:04:00,12:07:00,"0:03","No answer; left voicemail","HR@fmk.com","ENGLISH",NA,"SMALL BUSINESS: Customers","Fmk Labs Inc","1690 N Delilah St","Testing Laboratories",NA,NA,NA,NA,NA,"9517361212","92879"
"Lilia Miranda","7/27/2021",NA,NA,"0:00",NA,"Tyler   tyler@steeltech.org","ENGLISH",NA,"SMALL BUSINESS: Customers","Steel-Tech Industrial Corp","1268 Sherborn St","Fabricated Structural Metal",NA,NA,NA,NA,NA,"9512700144","92879"
"Lilia Miranda","7/27/2021",NA,NA,"0:00",NA,"HR@socalfleet.com - Marisa","ENGLISH",NA,"SMALL BUSINESS: Customers","Fleet Line Truck & Repair","2855 Sampson Ave","Automobiles, New And Used",NA,NA,NA,NA,NA,"9512728655","92879"
"Lilia Miranda","7/27/2021",NA,NA,"0:00",NA,"Karen karen.kinnicutt@monsterenergy.com","ENGLISH",NA,"CORPORATION: Employees","Monster Beverage Corporation","1 Monster Way","Carbonated Beverages, Nonalcoholic: Pkged. In Cans, Bottles",NA,NA,NA,NA,NA,"9517396200","92879"
"Lilia Miranda","7/27/2021",NA,NA,"0:00",NA,"dsaige@globalmso.com - Debra Saige","ENGLISH",NA,"CORPORATION: Employees","Kpc Group Inc","9 Kpc Pkwy 301","Financial Consultant",NA,NA,NA,NA,NA,"9517828812","92879"
